store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss,actual_next_week_units,actual_horizon_units,stockout,weeks_of_cover,dead_stock,markdown_loss,realized_cogs,inventory_value,predicted_gross_profit,realized_gross_profit
BLR-07,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,4,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,7,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,5,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,11,1,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,5,1,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,8,1,0.0,0,0.0,0,199825889,0.0,0.0
DAV-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,9,22,1,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,5,12,1,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,19,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,8,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,7,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,7,23,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,14,1,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,12,0,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,12,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,10,31,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,4,1,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,6,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,8,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,6,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-01,B09,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-04,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-03,B09,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,11,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,10,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,9,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B08,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,4,0,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,8,1,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,6,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,3,0,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,8,1,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,4,1,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-04,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-03,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,10,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,9,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B08,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,6,0,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,3,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,8,18,1,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,12,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,4,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,10,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,5,16,1,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,13,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,16,1,0.0,0,0.0,0,199825889,0.0,0.0
DAV-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,5,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,8,1,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,6,1,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,7,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,4,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,19,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,10,22,1,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,19,1,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,3,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,5,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-04,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,3,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-03,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,17,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,20,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,3,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,6,1,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,16,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,3,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,6,1,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,2,0,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,9,1,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,10,1,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,8,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
KOL-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,10,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,11,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,18,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-03,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-04,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,6,1,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,4,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,9,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B03,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-01,B06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,6,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-01,B06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,6,1,0.0,0,0.0,0,199825889,0.0,0.0
TUM-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,3,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,3,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-04,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-03,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-06,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,24,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,6,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,8,0,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,11,0,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,10,0,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,16,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,6,13,1,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
SHI-01,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,4,1,0.0,0,0.0,0,199825889,0.0,0.0
HUB-02,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,4,1,0.0,0,0.0,0,199825889,0.0,0.0
MAN-01,B06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,4,0,0.0,0,0.0,0,199825889,0.0,0.0
KAL-01,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B13,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,8,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,4,23,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,12,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-02,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,5,1,0.0,0,0.0,0,199825889,0.0,0.0
TUM-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
HOS-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,3,6,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-08,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,0,0,0.0,0,0.0,0,199825889,0.0,0.0
BLR-07,B02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0,0,1,0,0.0,0,0.0,0,199825889,0.0,0.0
DAV-01,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,6,1,0.0,0,0.0,0,199825889,0.0,0.0
BEL-02,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,5,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-05,B10,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,8,1,0.0,0,0.0,0,199825889,0.0,0.0
UDU-01,B11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,5,16,1,0.0,0,0.0,0,199825889,0.0,0.0
MAN-02,B11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,11,1,0.0,0,0.0,0,199825889,0.0,0.0
MYS-01,B11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,5,25,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-03,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,2,3,1,0.0,0,0.0,0,199825889,0.0,0.0
BLR-04,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0,1,2,1,0.0,0,0.0,0,199825889,0.0,0.0
