store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss,acquisition_cost,capital_tied_up
BLR-07,M11,0,2026-08-17,real_engine,1,0.0,0,0,110766659,0.0,20687,0
KAL-01,M11,0,2026-08-17,real_engine,0,0.0,0,0,110766659,0.0,20687,0
UDU-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,110766659,0.0,97367,0
HUB-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,110766659,0.0,9430,0
MAN-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,110766659,0.0,89165,0
DAV-02,B10,0,2026-08-17,real_engine,0,0.0,0,0,110766659,0.0,7060,0
TUM-02,F08,0,2026-08-17,real_engine,0,0.0,0,0,110766659,0.0,78119,0
KOL-01,B09,0,2026-08-17,real_engine,1,0.0,0,0,110766659,0.0,12085,0
MYS-02,B20,3,2026-08-17,real_engine,0,1.5,1,0,110792135,6369.0,8492,25476
DAV-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,61349,0
MAN-02,F09,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,97367,0
MYS-01,B14,0,2026-08-17,real_engine,1,0.0,0,0,110792135,0.0,9926,0
HUB-02,B14,0,2026-08-17,real_engine,1,0.0,0,0,110792135,0.0,9926,0
BLR-02,B06,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,8055,0
TUM-02,F10,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,66400,0
BLR-07,F04,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,53816,0
DAV-02,F03,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,55530,0
BLR-03,M09,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,28135,0
KAL-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,28135,0
HUB-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,89165,0
HUB-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,8786,0
BLR-07,F06,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,53059,0
HUB-02,F09,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,97367,0
BEL-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,66229,0
TUM-01,B13,0,2026-08-17,real_engine,1,0.0,0,0,110792135,0.0,8504,0
KAL-01,B13,0,2026-08-17,real_engine,1,0.0,0,0,110792135,0.0,8504,0
UDU-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,53816,0
HUB-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,99781,0
UDU-01,B11,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,7505,0
SHI-01,F05,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,89165,0
BLR-02,M08,0,2026-08-17,real_engine,1,0.0,0,0,110792135,0.0,24519,0
UDU-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,53059,0
BLR-07,F01,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,61349,0
BLR-06,F02,0,2026-08-17,real_engine,0,0.0,0,0,110792135,0.0,66229,0
UDU-01,F15,1,2026-08-17,real_engine,0,10.0,1,0,110884146,23002.75,92011,92011
SHI-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,110884146,0.0,97367,0
MAN-02,F04,0,2026-08-17,real_engine,0,0.0,0,0,110884146,0.0,53816,0
BEL-01,B12,0,2026-08-17,real_engine,0,0.0,0,0,110884146,0.0,9430,0
TUM-01,F05,0,2026-08-17,real_engine,0,0.0,0,0,110884146,0.0,89165,0
HUB-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,110950881,16683.75,66735,66735
TUM-02,B08,0,2026-08-17,real_engine,1,0.0,0,0,110950881,0.0,9684,0
MAN-02,F06,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,53059,0
UDU-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,61349,0
DAV-02,B13,0,2026-08-17,real_engine,1,0.0,0,0,110950881,0.0,8504,0
BLR-01,F08,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,78119,0
BEL-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,99781,0
BLR-01,B17,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,11850,0
HUB-02,F04,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,53816,0
BLR-04,F10,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,66400,0
BLR-01,B14,0,2026-08-17,real_engine,1,0.0,0,0,110950881,0.0,9926,0
MAN-01,B14,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,9926,0
MYS-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,66229,0
DAV-01,B09,0,2026-08-17,real_engine,1,0.0,0,0,110950881,0.0,12085,0
HUB-02,F06,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,53059,0
HOS-01,F03,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,55530,0
MAN-02,F01,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,61349,0
BLR-06,F07,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,99781,0
SHI-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,110950881,0.0,53816,0
BEL-02,B19,2,2026-08-17,real_engine,0,1.0,1,0,110977235,6588.5,13177,26354
BEL-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,110977235,0.0,89165,0
BLR-02,B20,2,2026-08-17,real_engine,0,2.0,1,0,110994219,4246.0,8492,16984
HUB-02,B20,2,2026-08-17,real_engine,0,1.0,1,0,111011203,4246.0,8492,16984
TUM-01,B20,2,2026-08-17,real_engine,1,0.3333333333333333,1,0,111028187,4246.0,8492,16984
BEL-01,B20,1,2026-08-17,real_engine,1,0.5,1,0,111036679,2123.0,8492,8492
SHI-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,11285,0
HUB-02,F01,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,61349,0
SHI-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,53059,0
BEL-02,F09,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,97367,0
BEL-01,B14,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,9926,0
KOL-01,B14,0,2026-08-17,real_engine,1,0.0,0,0,111036679,0.0,9926,0
TUM-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,53816,0
MYS-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,111036679,0.0,9430,0
BLR-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,97367,0
SHI-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,61349,0
MYS-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,99781,0
TUM-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,53059,0
TUM-02,F03,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,55530,0
DAV-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,66229,0
MYS-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,89165,0
TUM-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,61349,0
BLR-04,B06,0,2026-08-17,real_engine,0,0.0,0,0,111036679,0.0,8055,0
MYS-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,111103414,16683.75,66735,66735
BLR-05,M11,0,2026-08-17,real_engine,1,0.0,0,0,111103414,0.0,20687,0
KOL-01,F08,0,2026-08-17,real_engine,0,0.0,0,0,111103414,0.0,78119,0
BEL-02,F04,0,2026-08-17,real_engine,0,0.0,0,0,111103414,0.0,53816,0
MAN-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,111170149,16683.75,66735,66735
KAL-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,111236884,16683.75,66735,66735
KAL-01,F05,0,2026-08-17,real_engine,0,0.0,0,0,111236884,0.0,89165,0
BEL-02,F06,0,2026-08-17,real_engine,0,0.0,0,0,111236884,0.0,53059,0
KOL-01,B13,0,2026-08-17,real_engine,1,0.0,0,0,111236884,0.0,8504,0
BLR-06,B07,0,2026-08-17,real_engine,0,0.0,0,0,111236884,0.0,11285,0
KAL-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,111236884,0.0,97367,0
DAV-02,B20,2,2026-08-17,real_engine,1,0.6666666666666666,1,0,111253868,4246.0,8492,16984
BLR-07,F02,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,66229,0
DAV-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,99781,0
BLR-02,B14,0,2026-08-17,real_engine,1,0.0,0,0,111253868,0.0,9926,0
KOL-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,111253868,0.0,9430,0
BLR-08,M06,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,20129,0
KOL-01,M06,0,2026-08-17,real_engine,1,0.0,0,0,111253868,0.0,20129,0
DAV-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,24519,0
UDU-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,66229,0
MYS-02,F04,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,53816,0
BLR-07,M09,0,2026-08-17,real_engine,1,0.0,0,0,111253868,0.0,28135,0
HUB-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,28135,0
MAN-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,23908,0
DAV-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,89165,0
BLR-05,B05,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,10127,0
MYS-02,F06,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,53059,0
MAN-02,F02,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,66229,0
HOS-01,B04,0,2026-08-17,real_engine,1,0.0,0,0,111253868,0.0,8786,0
DAV-02,F09,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,97367,0
UDU-01,M10,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,25610,0
BLR-07,F07,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,99781,0
KAL-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,53816,0
MYS-01,B13,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,8504,0
MYS-02,F01,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,61349,0
KAL-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,111253868,0.0,53059,0
BLR-07,M18,1,2026-08-17,real_engine,0,0.3333333333333333,1,0,111279589,6430.25,25721,25721
BEL-01,M18,1,2026-08-17,real_engine,0,0.5,1,0,111305310,6430.25,25721,25721
HUB-02,F02,0,2026-08-17,real_engine,0,0.0,0,0,111305310,0.0,66229,0
UDU-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,111305310,0.0,99781,0
BLR-08,B14,0,2026-08-17,real_engine,1,0.0,0,0,111305310,0.0,9926,0
TUM-02,B14,0,2026-08-17,real_engine,1,0.0,0,0,111305310,0.0,9926,0
BLR-07,F11,1,2026-08-17,real_engine,0,10.0,1,0,111372045,16683.75,66735,66735
BLR-06,B08,0,2026-08-17,real_engine,1,0.0,0,0,111372045,0.0,9684,0
KAL-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,111372045,0.0,61349,0
BLR-07,B11,0,2026-08-17,real_engine,0,0.0,0,0,111372045,0.0,7505,0
BLR-04,B20,1,2026-08-17,real_engine,0,10.0,1,0,111380537,2123.0,8492,8492
MYS-01,B20,1,2026-08-17,real_engine,0,0.25,1,0,111389029,2123.0,8492,8492
SHI-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,111389029,0.0,66229,0
DAV-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,111389029,0.0,9430,0
MAN-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,111389029,0.0,99781,0
BLR-03,B19,2,2026-08-17,real_engine,0,2.0,1,0,111415383,6588.5,13177,26354
DAV-02,F04,0,2026-08-17,real_engine,0,0.0,0,0,111415383,0.0,53816,0
BLR-06,B10,0,2026-08-17,real_engine,0,0.0,0,0,111415383,0.0,7060,0
HOS-01,F05,0,2026-08-17,real_engine,0,0.0,0,0,111415383,0.0,89165,0
TUM-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,111415383,0.0,66229,0
HUB-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,111415383,0.0,99781,0
KOL-01,F03,0,2026-08-17,real_engine,0,0.0,0,0,111415383,0.0,55530,0
MAN-02,F11,1,2026-08-17,real_engine,0,10.0,1,0,111482118,16683.75,66735,66735
BLR-04,B13,0,2026-08-17,real_engine,0,0.0,0,0,111482118,0.0,8504,0
HOS-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,111482118,0.0,97367,0
DAV-02,F01,0,2026-08-17,real_engine,0,0.0,0,0,111482118,0.0,61349,0
SHI-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,111482118,0.0,99781,0
MAN-02,B14,0,2026-08-17,real_engine,1,0.0,0,0,111482118,0.0,9926,0
HUB-02,F11,1,2026-08-17,real_engine,0,10.0,1,0,111548853,16683.75,66735,66735
TUM-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,111548853,0.0,99781,0
SHI-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,111615588,16683.75,66735,66735
TUM-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,111615588,0.0,89165,0
TUM-02,B11,0,2026-08-17,real_engine,0,0.0,0,0,111615588,0.0,7505,0
HOS-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,111615588,0.0,53816,0
TUM-02,B20,2,2026-08-17,real_engine,0,1.0,1,0,111632572,4246.0,8492,16984
HOS-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,111632572,0.0,53059,0
TUM-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,111699307,16683.75,66735,66735
BLR-02,B19,1,2026-08-17,real_engine,0,10.0,1,0,111712484,3294.25,13177,13177
MYS-01,B10,0,2026-08-17,real_engine,1,0.0,0,0,111712484,0.0,7060,0
TUM-01,B10,0,2026-08-17,real_engine,0,0.0,0,0,111712484,0.0,7060,0
MYS-01,F14,1,2026-08-17,real_engine,0,10.0,1,0,111770366,14470.5,57882,57882
HUB-01,F14,1,2026-08-17,real_engine,0,10.0,1,0,111828248,14470.5,57882,57882
BEL-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,111828248,0.0,99781,0
BEL-02,M07,0,2026-08-17,real_engine,0,0.0,0,0,111828248,0.0,23908,0
HOS-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,111828248,0.0,23908,0
MYS-02,F02,0,2026-08-17,real_engine,0,0.0,0,0,111828248,0.0,66229,0
HOS-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,111828248,0.0,61349,0
BLR-03,F13,1,2026-08-17,real_engine,0,0.5,1,0,111888647,15099.75,60399,60399
BLR-08,F13,1,2026-08-17,real_engine,0,10.0,1,0,111949046,15099.75,60399,60399
HUB-02,F13,1,2026-08-17,real_engine,0,10.0,1,0,112009445,15099.75,60399,60399
BEL-01,F13,1,2026-08-17,real_engine,0,10.0,1,0,112069844,15099.75,60399,60399
TUM-02,M05,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,26834,0
TUM-02,F04,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,53816,0
KAL-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,66229,0
BLR-02,F05,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,89165,0
BLR-03,F05,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,89165,0
TUM-02,F06,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,53059,0
MYS-02,F09,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,97367,0
TUM-02,F09,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,97367,0
BEL-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,97367,0
HUB-01,B02,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,8446,0
MYS-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,112069844,0.0,99781,0
HUB-02,B12,0,2026-08-17,real_engine,1,0.0,0,0,112069844,0.0,9430,0
DAV-02,M15,1,2026-08-17,real_engine,0,10.0,1,0,112096497,6663.25,26653,26653
TUM-02,B13,0,2026-08-17,real_engine,1,0.0,0,0,112096497,0.0,8504,0
UDU-01,B13,0,2026-08-17,real_engine,1,0.0,0,0,112096497,0.0,8504,0
BLR-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,112096497,0.0,28135,0
TUM-02,F01,0,2026-08-17,real_engine,0,0.0,0,0,112096497,0.0,61349,0
HUB-01,B11,0,2026-08-17,real_engine,1,0.0,0,0,112096497,0.0,7505,0
TUM-02,F12,1,2026-08-17,real_engine,0,10.0,1,0,112194793,24574.0,98296,98296
BEL-01,F12,1,2026-08-17,real_engine,0,10.0,1,0,112293089,24574.0,98296,98296
BLR-07,B05,0,2026-08-17,real_engine,0,0.0,0,0,112293089,0.0,10127,0
SHI-01,B20,1,2026-08-17,real_engine,1,0.16666666666666666,1,0,112301581,2123.0,8492,8492
KAL-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,112301581,0.0,99781,0
TUM-01,M10,0,2026-08-17,real_engine,1,0.0,0,0,112301581,0.0,25610,0
DAV-02,F02,0,2026-08-17,real_engine,0,0.0,0,0,112301581,0.0,66229,0
HUB-02,B10,0,2026-08-17,real_engine,1,0.0,0,0,112301581,0.0,7060,0
DAV-01,B10,0,2026-08-17,real_engine,0,0.0,0,0,112301581,0.0,7060,0
MYS-02,F11,1,2026-08-17,real_engine,0,10.0,1,0,112368316,16683.75,66735,66735
KOL-01,M16,1,2026-08-17,real_engine,0,10.0,1,0,112388996,5170.0,20680,20680
BLR-05,B09,0,2026-08-17,real_engine,0,0.0,0,0,112388996,0.0,12085,0
UDU-01,B09,0,2026-08-17,real_engine,1,0.0,0,0,112388996,0.0,12085,0
KAL-01,B08,0,2026-08-17,real_engine,1,0.0,0,0,112388996,0.0,9684,0
HOS-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,112388996,0.0,9684,0
DAV-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,112388996,0.0,99781,0
KOL-01,F05,0,2026-08-17,real_engine,0,0.0,0,0,112388996,0.0,89165,0
DAV-01,B07,0,2026-08-17,real_engine,1,0.0,0,0,112388996,0.0,11285,0
UDU-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,112388996,0.0,11285,0
KOL-01,F09,0,2026-08-17,real_engine,1,0.0,0,0,112388996,0.0,97367,0
BLR-03,B14,0,2026-08-17,real_engine,1,0.0,0,0,112388996,0.0,9926,0
HOS-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,112388996,0.0,66229,0
HUB-02,F16,1,2026-08-17,real_engine,0,10.0,1,0,112443212,13554.0,54216,54216
KAL-01,F16,1,2026-08-17,real_engine,0,10.0,1,0,112497428,13554.0,54216,54216
UDU-01,F16,1,2026-08-17,real_engine,0,1.0,1,0,112551644,13554.0,54216,54216
KOL-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,112551644,0.0,53816,0
HUB-02,M07,0,2026-08-17,real_engine,0,0.0,0,0,112551644,0.0,23908,0
HOS-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,112551644,0.0,99781,0
KOL-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,112551644,0.0,53059,0
BLR-04,M06,0,2026-08-17,real_engine,1,0.0,0,0,112551644,0.0,20129,0
HUB-01,M06,0,2026-08-17,real_engine,0,0.0,0,0,112551644,0.0,20129,0
TUM-02,F02,0,2026-08-17,real_engine,0,0.0,0,0,112551644,0.0,66229,0
BLR-05,F17,1,2026-08-17,real_engine,0,10.0,1,0,112661074,27357.5,109430,109430
DAV-02,F17,1,2026-08-17,real_engine,0,10.0,1,0,112770504,27357.5,109430,109430
KAL-01,F17,1,2026-08-17,real_engine,0,10.0,1,0,112879934,27357.5,109430,109430
TUM-01,M11,0,2026-08-17,real_engine,1,0.0,0,0,112879934,0.0,20687,0
DAV-02,M11,0,2026-08-17,real_engine,1,0.0,0,0,112879934,0.0,20687,0
HOS-01,M11,0,2026-08-17,real_engine,0,0.0,0,0,112879934,0.0,20687,0
BLR-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,112879934,0.0,24519,0
BEL-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,112879934,0.0,24519,0
SHI-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,112879934,0.0,24519,0
MYS-01,F15,1,2026-08-17,real_engine,0,10.0,1,0,112971945,23002.75,92011,92011
KOL-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,112971945,0.0,61349,0
HOS-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,113038680,16683.75,66735,66735
TUM-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,113038680,0.0,9430,0
DAV-02,B12,0,2026-08-17,real_engine,1,0.0,0,0,113038680,0.0,9430,0
SHI-01,B12,0,2026-08-17,real_engine,0,0.0,0,0,113038680,0.0,9430,0
TUM-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,113038680,0.0,99781,0
HOS-01,B10,0,2026-08-17,real_engine,1,0.0,0,0,113038680,0.0,7060,0
BLR-03,F02,0,2026-08-17,real_engine,0,0.0,0,0,113038680,0.0,66229,0
MAN-02,B04,0,2026-08-17,real_engine,0,0.0,0,0,113038680,0.0,8786,0
BLR-04,F07,0,2026-08-17,real_engine,0,0.0,0,0,113038680,0.0,99781,0
MAN-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,113038680,0.0,99781,0
TUM-01,B05,0,2026-08-17,real_engine,1,0.0,0,0,113038680,0.0,10127,0
BLR-06,M10,0,2026-08-17,real_engine,1,0.0,0,0,113038680,0.0,25610,0
BLR-05,F11,1,2026-08-17,real_engine,0,10.0,1,0,113105415,16683.75,66735,66735
BEL-02,F11,1,2026-08-17,real_engine,0,10.0,1,0,113172150,16683.75,66735,66735
UDU-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,113238885,16683.75,66735,66735
BLR-03,B13,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,8504,0
BLR-03,B11,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,7505,0
BLR-05,B11,0,2026-08-17,real_engine,1,0.0,0,0,113238885,0.0,7505,0
KOL-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,66229,0
DAV-01,B08,0,2026-08-17,real_engine,1,0.0,0,0,113238885,0.0,9684,0
MAN-01,F05,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,89165,0
BLR-02,M07,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,23908,0
MYS-02,M07,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,23908,0
KOL-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,113238885,0.0,99781,0
MYS-02,M18,1,2026-08-17,real_engine,0,1.0,1,0,113264606,6430.25,25721,25721
BLR-05,B04,0,2026-08-17,real_engine,1,0.0,0,0,113264606,0.0,8786,0
DAV-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,113264606,0.0,8786,0
KAL-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,113264606,0.0,8786,0
BEL-02,M08,0,2026-08-17,real_engine,0,0.0,0,0,113264606,0.0,24519,0
KOL-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,113331341,16683.75,66735,66735
BLR-03,B09,0,2026-08-17,real_engine,1,0.0,0,0,113331341,0.0,12085,0
DAV-02,B09,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,12085,0
HOS-01,B09,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,12085,0
BLR-04,F06,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,53059,0
MAN-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,53059,0
TUM-02,M11,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,20687,0
BLR-08,B10,0,2026-08-17,real_engine,1,0.0,0,0,113331341,0.0,7060,0
BLR-02,F08,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,78119,0
BLR-04,F08,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,78119,0
HUB-01,F08,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,78119,0
UDU-01,F08,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,78119,0
DAV-01,B05,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,10127,0
BEL-02,B05,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,10127,0
MYS-01,B11,0,2026-08-17,real_engine,1,0.0,0,0,113331341,0.0,7505,0
BLR-03,F10,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,66400,0
MAN-01,F10,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,66400,0
BLR-03,F01,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,61349,0
BEL-02,F01,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,61349,0
BLR-01,M12,0,2026-08-17,real_engine,1,0.0,0,0,113331341,0.0,17217,0
BLR-04,B08,0,2026-08-17,real_engine,0,0.0,0,0,113331341,0.0,9684,0
TUM-02,M16,1,2026-08-17,real_engine,0,10.0,1,0,113352021,5170.0,20680,20680
BEL-02,B12,0,2026-08-17,real_engine,0,0.0,0,0,113352021,0.0,9430,0
MAN-01,B12,0,2026-08-17,real_engine,0,0.0,0,0,113352021,0.0,9430,0
HOS-01,B07,0,2026-08-17,real_engine,1,0.0,0,0,113352021,0.0,11285,0
BLR-07,F14,1,2026-08-17,real_engine,0,10.0,1,0,113409903,14470.5,57882,57882
HUB-02,F14,1,2026-08-17,real_engine,0,10.0,1,0,113467785,14470.5,57882,57882
MYS-01,F13,1,2026-08-17,real_engine,0,10.0,1,0,113528184,15099.75,60399,60399
BEL-02,B09,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,12085,0
TUM-02,B10,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,7060,0
MAN-02,B10,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,7060,0
BLR-01,B11,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,7505,0
MAN-01,B11,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,7505,0
SHI-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,7401,0
BLR-02,M03,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,24373,0
HUB-02,M09,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,28135,0
HOS-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,28135,0
BLR-07,M10,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,25610,0
KAL-01,M10,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,25610,0
BLR-06,B12,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,9430,0
BLR-05,M04,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,21389,0
