store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss
BLR-08,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,M13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M11,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
MAN-01,M07,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-07,M07,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-07,M08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M08,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BEL-01,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F13,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-07,F13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F06,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-07,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M09,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-05,M13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-01,F03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F03,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-01,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-02,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-01,M06,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F12,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F12,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F12,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F12,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F12,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-02,M07,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-01,M07,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-08,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,M08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,M03,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
MAN-01,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,F09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F09,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,F09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-06,M10,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-06,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-06,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F11,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F11,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F11,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,F11,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,M14,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,M12,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,M07,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-01,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-08,F08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,F08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,F08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,M05,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-02,M08,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-01,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,M03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
KAL-01,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MYS-02,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
MAN-01,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-07,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
MAN-01,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
DAV-01,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,F13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,F13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F13,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-01,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M10,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
MAN-01,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M09,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-07,M09,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
BLR-06,M09,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-05,M12,0,2026-04-06,naive_baseline,1,0.0,0,0,199526016,0.0
HUB-02,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-06,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,F20,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
KAL-01,M07,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-01,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-01,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-07,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,M08,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
KAL-01,F03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MYS-02,F03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
HUB-02,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,M03,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
UDU-01,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
KAL-01,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MAN-02,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
MYS-02,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
DAV-02,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BLR-02,F15,0,2026-04-06,naive_baseline,0,0.0,0,0,199526016,0.0
BEL-01,M02,1,2026-04-06,naive_baseline,0,10.0,0,16548,199542564,0.0
HUB-01,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-08,M12,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
BLR-07,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-01,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
KAL-01,M06,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-02,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,M13,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
MAN-01,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-05,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-01,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-06,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-07,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-08,F18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,M14,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
UDU-01,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
KAL-01,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-01,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-01,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,M19,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-01,M09,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-01,M09,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-07,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-01,F16,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
UDU-01,M07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,M07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-05,M02,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F14,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-06,M12,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
MYS-02,M08,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
KAL-01,M08,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,M17,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F04,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-02,M11,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-02,M16,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
UDU-01,M06,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
KAL-01,M05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,M03,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
KAL-01,M03,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-02,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
KAL-01,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-02,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
UDU-01,F05,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F11,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F11,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F11,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,M15,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-02,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
KAL-01,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-02,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
UDU-01,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-01,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,F07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
KAL-01,M01,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F01,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,M18,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-01,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F10,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,M13,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
BLR-02,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-02,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
UDU-01,F06,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-02,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
BLR-02,M14,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-01,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,F02,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-08,M02,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MAN-02,M10,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-01,M12,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
KAL-01,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
MYS-02,M04,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
HUB-02,M20,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
DAV-02,M07,0,2026-04-06,naive_baseline,0,0.0,0,0,199542564,0.0
BLR-02,M07,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
HUB-02,M09,0,2026-04-06,naive_baseline,1,0.0,0,0,199542564,0.0
