store_id,store_name,model_id,model_name,price_tier,selling_price,margin_pct,acquisition_cost,lifecycle_stage,expected_demand,requested_units,available_units,expected_revenue,priority_score,allocated_units,capital_tied_up,allocated_expected_revenue,cap_applied,reasoning
HUB-02,MobiMart Gokul Road,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,0.23809523809523808,1,1000,169.98583333333332,0.015062989218726923,0,0,0.0,False,"MobiMart Gokul Road: 0 units of POCO C75 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,0.23809523809523808,1,1000,169.98583333333332,0.015062989218726923,0,0,0.0,False,"MobiMart MCC B Block: 0 units of POCO C75 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,M01,Samsung Galaxy A26,mid,22999,0.1104,20460,near end-of-life,0.11904761904761904,1,1000,302.27257142857144,0.014773830470604665,0,0,0.0,False,"MobiMart MCC B Block: 0 units of Samsung Galaxy A26 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-07,MobiMart Yelahanka,B01,Nokia 110 Power,budget,6999,0.0798,6440,near end-of-life,0.16666666666666666,1,1000,93.0867,0.014454456521739129,0,0,0.0,False,"MobiMart Yelahanka: 0 units of Nokia 110 Power - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-01,MobiMart PJ Extension,B06,Lava Blaze Core,budget,8499,0.0523,8055,near end-of-life,0.2619047619047619,1,1000,116.41606428571428,0.014452646093819278,0,0,0.0,False,"MobiMart PJ Extension: 0 units of Lava Blaze Core - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,B09,Realme C75x,budget,12999,0.0703,12085,near end-of-life,0.19047619047619047,1,1000,174.0628,0.014403210591642533,0,0,0.0,False,"MobiMart Cantonment: 0 units of Realme C75x - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,F11,Samsung Galaxy S26,flagship,79999,0.1658,66735,near end-of-life,0.07142857142857142,1,1000,947.4167285714285,0.014196699311776856,0,0,0.0,False,"MobiMart Whitefield: 0 units of Samsung Galaxy S26 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,F11,Samsung Galaxy S26,flagship,79999,0.1658,66735,near end-of-life,0.07142857142857142,1,1000,947.4167285714285,0.014196699311776856,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of Samsung Galaxy S26 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,0.09523809523809523,1,1000,345.32099999999997,0.014168177901776555,0,0,0.0,False,"MobiMart Whitefield: 0 units of Realme 14 Pro - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-08,MobiMart Electronic City,B13,Redmi A6,budget,8999,0.055,8504,declining,0.24285714285714283,1,1000,120.20092857142855,0.014134634121757826,0,0,0.0,False,"MobiMart Electronic City: 0 units of Redmi A6 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,0.09523809523809523,1,1000,233.41628571428572,0.014105407645291619,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of Redmi Note 14 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-02,MobiMart Koramangala,B08,Samsung Galaxy F06,budget,10499,0.0776,9684,near end-of-life,0.16666666666666666,1,1000,135.78706666666668,0.014021795401349306,0,0,0.0,False,"MobiMart Koramangala: 0 units of Samsung Galaxy F06 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,M06,Motorola Edge 60 Fusion,mid,22999,0.1248,20129,near end-of-life,0.09523809523809523,1,1000,273.35954285714286,0.01358038366819727,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of Motorola Edge 60 Fusion - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,M06,Motorola Edge 60 Fusion,mid,22999,0.1248,20129,near end-of-life,0.09523809523809523,1,1000,273.35954285714286,0.01358038366819727,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Motorola Edge 60 Fusion - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-02,MobiMart SS Puram,M06,Motorola Edge 60 Fusion,mid,22999,0.1248,20129,near end-of-life,0.09523809523809523,1,1000,273.35954285714286,0.01358038366819727,0,0,0.0,False,"MobiMart SS Puram: 0 units of Motorola Edge 60 Fusion - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,M06,Motorola Edge 60 Fusion,mid,22999,0.1248,20129,near end-of-life,0.09523809523809523,1,1000,273.35954285714286,0.01358038366819727,0,0,0.0,False,"MobiMart Cantonment: 0 units of Motorola Edge 60 Fusion - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-07,MobiMart Yelahanka,B04,Realme Note 60,budget,9499,0.0751,8786,near end-of-life,0.16666666666666666,1,1000,118.89581666666666,0.013532417102966841,0,0,0.0,False,"MobiMart Yelahanka: 0 units of Realme Note 60 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-05,MobiMart Malleshwaram,B03,Redmi A5,budget,7999,0.0748,7401,near end-of-life,0.16666666666666666,1,1000,99.72086666666667,0.01347397198576769,0,0,0.0,False,"MobiMart Malleshwaram: 0 units of Redmi A5 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-05,MobiMart Malleshwaram,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,0.21428571428571427,1,1000,94.16601428571428,0.01333796236341562,0,0,0.0,False,"MobiMart Malleshwaram: 0 units of Nokia 3210 4G - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KOL-01,MobiMart Station Road,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.047619047619047616,1,1000,880.9385714285714,0.013267147160068847,0,0,0.0,False,"MobiMart Station Road: 0 units of iPhone 17 - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-02,MobiMart Gokul Road,B06,Lava Blaze Core,budget,8499,0.0523,8055,near end-of-life,0.23809523809523808,1,1000,105.8327857142857,0.013138769176199343,0,0,0.0,False,"MobiMart Gokul Road: 0 units of Lava Blaze Core - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-08,MobiMart Electronic City,B09,Realme C75x,budget,12999,0.0703,12085,near end-of-life,0.16666666666666666,1,1000,152.30495,0.012602809267687214,0,0,0.0,False,"MobiMart Electronic City: 0 units of Realme C75x - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-01,MobiMart Devaraja Mohalla,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,0.19047619047619047,1,1000,105.41685714285714,0.01248127600554785,0,0,0.0,False,"MobiMart Devaraja Mohalla: 0 units of Samsung Galaxy M05 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,M09,Samsung Galaxy A36,mid,32999,0.1474,28135,near end-of-life,0.07142857142857142,1,1000,347.43232857142857,0.012348758790525273,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Samsung Galaxy A36 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-08,MobiMart Electronic City,B05,Moto G15 Play,budget,10999,0.0793,10127,near end-of-life,0.14285714285714285,1,1000,124.60295714285714,0.012304034476434989,0,0,0.0,False,"MobiMart Electronic City: 0 units of Moto G15 Play - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,M10,OnePlus Nord 5,mid,29999,0.1463,25610,near end-of-life,0.07142857142857142,1,1000,313.48955,0.012240903943771964,0,0,0.0,False,"MobiMart Kottara: 0 units of OnePlus Nord 5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.07142857142857142,1,1000,257.84682857142855,0.012055113776774443,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of OnePlus Nord CE5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.07142857142857142,1,1000,257.84682857142855,0.012055113776774443,0,0,0.0,False,"MobiMart Cantonment: 0 units of OnePlus Nord CE5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.07142857142857142,1,1000,257.84682857142855,0.012055113776774443,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of OnePlus Nord CE5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,0.19047619047619047,1,1000,135.98866666666663,0.012050391374981536,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of POCO C75 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KAL-01,MobiMart KCD Road,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,0.19047619047619047,1,1000,135.98866666666663,0.012050391374981536,0,0,0.0,False,"MobiMart KCD Road: 0 units of POCO C75 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KOL-01,MobiMart Station Road,B08,Samsung Galaxy F06,budget,10499,0.0776,9684,near end-of-life,0.14285714285714285,1,1000,116.38891428571428,0.012018681772585117,0,0,0.0,False,"MobiMart Station Road: 0 units of Samsung Galaxy F06 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,0.19047619047619047,1,1000,83.7031238095238,0.011855966545258329,0,0,0.0,False,"MobiMart Whitefield: 0 units of Nokia 3210 4G - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,0.19047619047619047,1,1000,83.7031238095238,0.011855966545258329,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Nokia 3210 4G - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,0.19047619047619047,1,1000,83.7031238095238,0.011855966545258329,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of Nokia 3210 4G - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
SHI-01,MobiMart Vidya Nagar,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,0.19047619047619047,1,1000,83.7031238095238,0.011855966545258329,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Nokia 3210 4G - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KOL-01,MobiMart Station Road,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,0.19047619047619047,1,1000,83.7031238095238,0.011855966545258329,0,0,0.0,False,"MobiMart Station Road: 0 units of Nokia 3210 4G - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-03,MobiMart Indiranagar,M01,Samsung Galaxy A26,mid,22999,0.1104,20460,near end-of-life,0.09523809523809523,1,1000,241.81805714285713,0.01181906437648373,0,0,0.0,False,"MobiMart Indiranagar: 0 units of Samsung Galaxy A26 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-01,MobiMart PJ Extension,M01,Samsung Galaxy A26,mid,22999,0.1104,20460,near end-of-life,0.09523809523809523,1,1000,241.81805714285713,0.01181906437648373,0,0,0.0,False,"MobiMart PJ Extension: 0 units of Samsung Galaxy A26 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,B03,Redmi A5,budget,7999,0.0748,7401,near end-of-life,0.14285714285714285,1,1000,85.47502857142857,0.011549118844943734,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Redmi A5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,B03,Redmi A5,budget,7999,0.0748,7401,near end-of-life,0.14285714285714285,1,1000,85.47502857142857,0.011549118844943734,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of Redmi A5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,B12,Samsung Galaxy M06,budget,9999,0.0569,9430,near end-of-life,0.19047619047619047,1,1000,108.37011428571428,0.011492058778972882,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Samsung Galaxy M06 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,M05,Vivo V50e,mid,29999,0.1055,26834,near end-of-life,0.09523809523809523,1,1000,301.4185238095238,0.011232709391425944,0,0,0.0,False,"MobiMart Cantonment: 0 units of Vivo V50e - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.047619047619047616,1,1000,992.086219047619,0.011126408557703348,0,0,0.0,False,"MobiMart Whitefield: 0 units of Pixel 9 Pro - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-03,MobiMart Indiranagar,F09,OnePlus Open 2,flagship,119999,0.1886,97367,near end-of-life,0.047619047619047616,1,1000,1077.7053047619045,0.01106848629167895,0,0,0.0,False,"MobiMart Indiranagar: 0 units of OnePlus Open 2 - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,B11,Nokia 125 Power,budget,7999,0.0617,7505,near end-of-life,0.16666666666666666,1,1000,82.25638333333332,0.010960210970464132,0,0,0.0,False,"MobiMart Whitefield: 0 units of Nokia 125 Power - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
UDU-01,MobiMart Udupi Main Road,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,0.16666666666666666,1,1000,92.23975,0.010921116504854368,0,0,0.0,False,"MobiMart Udupi Main Road: 0 units of Samsung Galaxy M05 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-02,MobiMart SS Puram,B09,Realme C75x,budget,12999,0.0703,12085,near end-of-life,0.14285714285714285,1,1000,130.5471,0.0108024079437319,0,0,0.0,False,"MobiMart SS Puram: 0 units of Realme C75x - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-05,MobiMart Malleshwaram,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,0.07142857142857142,1,1000,258.99075,0.010626133426332417,0,0,0.0,False,"MobiMart Malleshwaram: 0 units of Realme 14 Pro - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,F01,Samsung Galaxy S25,flagship,74999,0.182,61349,near end-of-life,0.047619047619047616,1,1000,649.9913333333333,0.010594978456589892,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Samsung Galaxy S25 - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,0.07142857142857142,1,1000,175.06221428571428,0.010579055733968714,0,0,0.0,False,"MobiMart Kottara: 0 units of Redmi Note 14 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-05,MobiMart Malleshwaram,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,0.16666666666666666,1,1000,118.99008333333332,0.010544092453108845,0,0,0.0,False,"MobiMart Malleshwaram: 0 units of POCO C75 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-01,MobiMart MG Road,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,0.16666666666666666,1,1000,118.99008333333332,0.010544092453108845,0,0,0.0,False,"MobiMart MG Road: 0 units of POCO C75 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,B06,Lava Blaze Core,budget,8499,0.0523,8055,near end-of-life,0.19047619047619047,1,1000,84.66622857142856,0.010511015340959474,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Lava Blaze Core - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,B06,Lava Blaze Core,budget,8499,0.0523,8055,near end-of-life,0.19047619047619047,1,1000,84.66622857142856,0.010511015340959474,0,0,0.0,False,"MobiMart Kottara: 0 units of Lava Blaze Core - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-02,MobiMart Koramangala,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.08095238095238094,1,1000,267.38458904761904,0.010405689175265374,0,0,0.0,False,"MobiMart Koramangala: 0 units of Realme 15 Pro - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-01,MobiMart PJ Extension,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.08095238095238094,1,1000,267.38458904761904,0.010405689175265374,0,0,0.0,False,"MobiMart PJ Extension: 0 units of Realme 15 Pro - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-02,MobiMart Koramangala,B01,Nokia 110 Power,budget,6999,0.0798,6440,near end-of-life,0.11904761904761904,1,1000,66.4905,0.010324611801242235,0,0,0.0,False,"MobiMart Koramangala: 0 units of Nokia 110 Power - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-01,MobiMart Devaraja Mohalla,B01,Nokia 110 Power,budget,6999,0.0798,6440,near end-of-life,0.11904761904761904,1,1000,66.4905,0.010324611801242235,0,0,0.0,False,"MobiMart Devaraja Mohalla: 0 units of Nokia 110 Power - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-02,MobiMart SS Puram,B01,Nokia 110 Power,budget,6999,0.0798,6440,near end-of-life,0.11904761904761904,1,1000,66.4905,0.010324611801242235,0,0,0.0,False,"MobiMart SS Puram: 0 units of Nokia 110 Power - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
SHI-01,MobiMart Vidya Nagar,B01,Nokia 110 Power,budget,6999,0.0798,6440,near end-of-life,0.11904761904761904,1,1000,66.4905,0.010324611801242235,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Nokia 110 Power - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-02,MobiMart Koramangala,B05,Moto G15 Play,budget,10999,0.0793,10127,near end-of-life,0.11904761904761904,1,1000,103.83579761904761,0.010253362063695825,0,0,0.0,False,"MobiMart Koramangala: 0 units of Moto G15 Play - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
SHI-01,MobiMart Vidya Nagar,B05,Moto G15 Play,budget,10999,0.0793,10127,near end-of-life,0.11904761904761904,1,1000,103.83579761904761,0.010253362063695825,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Moto G15 Play - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-07,MobiMart Yelahanka,M06,Motorola Edge 60 Fusion,mid,22999,0.1248,20129,near end-of-life,0.07142857142857142,1,1000,205.0196571428571,0.01018528775114795,0,0,0.0,False,"MobiMart Yelahanka: 0 units of Motorola Edge 60 Fusion - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-01,MobiMart Devaraja Mohalla,M06,Motorola Edge 60 Fusion,mid,22999,0.1248,20129,near end-of-life,0.07142857142857142,1,1000,205.0196571428571,0.01018528775114795,0,0,0.0,False,"MobiMart Devaraja Mohalla: 0 units of Motorola Edge 60 Fusion - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-08,MobiMart Electronic City,M08,Nothing Phone (3a),mid,27999,0.1243,24519,near end-of-life,0.07142857142857142,1,1000,248.5911214285714,0.010138713708902134,0,0,0.0,False,"MobiMart Electronic City: 0 units of Nothing Phone (3a) - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,M08,Nothing Phone (3a),mid,27999,0.1243,24519,near end-of-life,0.07142857142857142,1,1000,248.5911214285714,0.010138713708902134,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Nothing Phone (3a) - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
UDU-01,MobiMart Udupi Main Road,M08,Nothing Phone (3a),mid,27999,0.1243,24519,near end-of-life,0.07142857142857142,1,1000,248.5911214285714,0.010138713708902134,0,0,0.0,False,"MobiMart Udupi Main Road: 0 units of Nothing Phone (3a) - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.04047619047619047,1,1000,930.4788135714284,0.01011269102141514,0,0,0.0,False,"MobiMart MCC B Block: 0 units of Pixel 10 Pro - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.04047619047619047,1,1000,930.4788135714284,0.01011269102141514,0,0,0.0,False,"MobiMart Cantonment: 0 units of Pixel 10 Pro - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.04047619047619047,1,1000,930.4788135714284,0.01011269102141514,0,0,0.0,False,"MobiMart Kottara: 0 units of Pixel 10 Pro - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,B08,Samsung Galaxy F06,budget,10499,0.0776,9684,near end-of-life,0.11904761904761904,1,1000,96.9907619047619,0.010015568143820932,0,0,0.0,False,"MobiMart MCC B Block: 0 units of Samsung Galaxy F06 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,B08,Samsung Galaxy F06,budget,10499,0.0776,9684,near end-of-life,0.11904761904761904,1,1000,96.9907619047619,0.010015568143820932,0,0,0.0,False,"MobiMart Cantonment: 0 units of Samsung Galaxy F06 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-01,MobiMart Court Road,B08,Samsung Galaxy F06,budget,10499,0.0776,9684,near end-of-life,0.11904761904761904,1,1000,96.9907619047619,0.010015568143820932,0,0,0.0,False,"MobiMart Court Road: 0 units of Samsung Galaxy F06 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,F02,iPhone 16,flagship,79900,0.1711,66229,near end-of-life,0.047619047619047616,1,1000,650.9947619047618,0.00982945177950387,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of iPhone 16 - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-02,MobiMart Gokul Road,B04,Realme Note 60,budget,9499,0.0751,8786,near end-of-life,0.11904761904761904,1,1000,84.92558333333332,0.009666012216404885,0,0,0.0,False,"MobiMart Gokul Road: 0 units of Realme Note 60 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-01,MobiMart Court Road,B04,Realme Note 60,budget,9499,0.0751,8786,near end-of-life,0.11904761904761904,1,1000,84.92558333333332,0.009666012216404885,0,0,0.0,False,"MobiMart Court Road: 0 units of Realme Note 60 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-02,MobiMart SS Puram,B03,Redmi A5,budget,7999,0.0748,7401,near end-of-life,0.11904761904761904,1,1000,71.22919047619048,0.009624265704119778,0,0,0.0,False,"MobiMart SS Puram: 0 units of Redmi A5 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-02,MobiMart Koramangala,F07,iPhone 16 Pro,flagship,119900,0.1678,99781,near end-of-life,0.047619047619047616,1,1000,958.0580952380952,0.009601608474941074,0,0,0.0,False,"MobiMart Koramangala: 0 units of iPhone 16 Pro - expected demand 0.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-08,MobiMart Electronic City,B11,Nokia 125 Power,budget,7999,0.0617,7505,near end-of-life,0.14285714285714285,1,1000,70.50547142857141,0.009394466546112113,0,0,0.0,False,"MobiMart Electronic City: 0 units of Nokia 125 Power - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,0.14285714285714285,1,1000,79.06264285714285,0.009360957004160887,0,0,0.0,False,"MobiMart Whitefield: 0 units of Samsung Galaxy M05 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,0.14285714285714285,1,1000,79.06264285714285,0.009360957004160887,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of Samsung Galaxy M05 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,0.14285714285714285,1,1000,79.06264285714285,0.009360957004160887,0,0,0.0,False,"MobiMart MCC B Block: 0 units of Samsung Galaxy M05 - expected demand 0.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
